"Frame-Sf","MASTER CAUTN","WARNMAS","AIRCRAFT REGISTRATION","DEPARTURE AIRPORT- ICAO","ARRIVAL AIRPORT- ICAO","FLIGHT NUMBER","STATIC AIR TEMP.","FLIGHT PHASE","T471","T474","T472","T475","T481","T482","FLAP CONFIGURATION","ECS ISOLATION VALVE","OAT","ECS_1","ECS_2","ENGINE 1 BLEED VLALE","ENGINE 2 BLEED VALVE","APU BLEED SWITCH","N11","N12","N21","N22"
"","aWARNMAS","aWARNMAS","_AC_REG","_ORIGIN","_DESTINATION","_FLIGHT_NUM","_SAT","_FLIGHT_PHASE","T471","T474","T472","T475","T481","T482","_FLAPS","ISOV","OAT","ECS_1","ECS_2","BLD_1","BLD_2","APU_BLEED","_N1_1","_N1_2","_N2_1","_N2_2"
"","","","","","","","DEG C","","","","","","","","","","","","","","","","%RPM","%RPM","%RPM","%RPM"
1713-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,11.43283843994140600,14.50585937500000000,21.40378379821777300,21.78691482543945300,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,41.12500000000000000,41.12500000000000000,79.12500000000000000,79.12500000000000000
1713-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,41.12500000000000000,41.12500000000000000,79.12500000000000000,79.12500000000000000
1713-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,41.12500000000000000,41.12500000000000000,79.12500000000000000,79.12500000000000000
1713-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,41.00000000000000000,41.12500000000000000,79.12500000000000000,79.12500000000000000
1714-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,13.51597690582275400,13.63325119018554700,21.55694198608398400,22.55552864074707000,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,41.12500000000000000,41.12500000000000000,79.12500000000000000,79.12500000000000000
1714-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,41.00000000000000000,41.12500000000000000,79.12500000000000000,79.12500000000000000
1714-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,41.00000000000000000,41.12500000000000000,79.12500000000000000,79.12500000000000000
1714-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,41.00000000000000000,41.00000000000000000,79.12500000000000000,79.12500000000000000
1715-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,13.16778182983398400,14.15651512145996100,22.40155601501464800,22.24770736694335900,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,41.00000000000000000,41.00000000000000000,79.12500000000000000,79.12500000000000000
1715-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,41.00000000000000000,41.00000000000000000,79.12500000000000000,79.12500000000000000
1715-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,10.00000000000000000,0,,1,1,1,1,0,41.00000000000000000,41.00000000000000000,79.12500000000000000,79.00000000000000000
1715-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,10.00000000000000000,0,,1,1,1,1,0,40.87500000000000000,39.12500000000000000,78.37500000000000000,76.87500000000000000
1716-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,14.21357059478759800,14.50585937500000000,21.86363792419433600,21.71022605895996100,0.00000000000000000,0.00000000000000000,10.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,37.25000000000000000,34.75000000000000000,75.75000000000000000,74.37500000000000000
1716-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,15.00000000000000000,0,,1,1,1,1,0,33.25000000000000000,31.50000000000000000,73.25000000000000000,72.12500000000000000
1716-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,15.00000000000000000,0,,1,1,1,1,0,30.62500000000000000,30.25000000000000000,71.62500000000000000,72.37500000000000000
1716-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,15.00000000000000000,0,,1,1,1,1,0,30.62500000000000000,30.87500000000000000,72.87500000000000000,73.37500000000000000
1717-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,12.64624500274658200,14.15651512145996100,21.25074577331543000,21.02142715454101600,0.00000000000000000,0.00000000000000000,15.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,31.12500000000000000,30.87500000000000000,73.50000000000000000,73.37500000000000000
1717-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,15.00000000000000000,0,,1,1,1,1,0,31.12500000000000000,30.87500000000000000,73.50000000000000000,73.37500000000000000
1717-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,15.00000000000000000,0,,1,1,1,1,0,31.12500000000000000,30.87500000000000000,73.37500000000000000,73.37500000000000000
1717-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,15.00000000000000000,0,,1,1,1,1,0,31.12500000000000000,31.00000000000000000,73.37500000000000000,73.37500000000000000
1718-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,12.99383544921875000,12.93697643280029300,20.79238891601562500,21.63356781005859400,0.00000000000000000,0.00000000000000000,15.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,31.25000000000000000,31.00000000000000000,73.37500000000000000,73.37500000000000000
1718-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,15.00000000000000000,0,,1,1,1,1,0,31.25000000000000000,31.00000000000000000,73.37500000000000000,73.37500000000000000
1718-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,15.00000000000000000,0,,1,1,1,1,0,31.25000000000000000,31.00000000000000000,73.37500000000000000,73.37500000000000000
1718-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,15.00000000000000000,0,,1,1,1,1,0,31.25000000000000000,31.00000000000000000,73.37500000000000000,73.25000000000000000
1719-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,13.69022369384765600,13.98199272155761700,21.48034858703613300,22.32461738586425800,0.00000000000000000,0.00000000000000000,15.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,31.25000000000000000,31.00000000000000000,73.37500000000000000,73.25000000000000000
1719-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,15.00000000000000000,0,,1,1,1,1,0,31.25000000000000000,31.00000000000000000,73.37500000000000000,73.37500000000000000
1719-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,15.00000000000000000,0,,1,1,1,1,0,31.12500000000000000,31.00000000000000000,73.37500000000000000,73.37500000000000000
1719-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,15.00000000000000000,0,,1,1,1,1,0,31.12500000000000000,30.87500000000000000,73.37500000000000000,73.25000000000000000
1720-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,14.21357059478759800,13.28491210937500000,22.01716995239257800,21.71022605895996100,0.00000000000000000,0.00000000000000000,15.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,31.12500000000000000,30.87500000000000000,73.37500000000000000,73.25000000000000000
1720-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,15.00000000000000000,0,,1,1,1,1,0,31.00000000000000000,30.75000000000000000,73.25000000000000000,73.25000000000000000
1720-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,15.00000000000000000,0,,1,1,1,1,0,31.12500000000000000,31.87500000000000000,74.12500000000000000,76.50000000000000000
1720-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,15.00000000000000000,0,,1,1,1,1,0,35.75000000000000000,38.75000000000000000,79.12500000000000000,80.00000000000000000
1721-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,13.34182929992675800,13.11089420318603500,20.86870384216308600,20.79238891601562500,0.00000000000000000,0.00000000000000000,15.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,42.50000000000000000,42.25000000000000000,79.25000000000000000,78.50000000000000000
1721-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,15.00000000000000000,0,,1,1,1,1,0,41.50000000000000000,41.12500000000000000,78.62500000000000000,78.75000000000000000
1721-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,15.00000000000000000,0,,1,1,1,1,0,41.37500000000000000,41.25000000000000000,79.00000000000000000,79.12500000000000000
1721-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,15.00000000000000000,0,,1,1,1,1,0,41.37500000000000000,41.37500000000000000,79.00000000000000000,79.00000000000000000
1722-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,11.25989437103271500,12.24230480194091800,20.18297386169433600,20.63985252380371100,0.00000000000000000,0.00000000000000000,25.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,41.37500000000000000,41.37500000000000000,79.00000000000000000,79.00000000000000000
1722-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,25.00000000000000000,0,,1,1,1,1,0,41.37500000000000000,41.37500000000000000,79.00000000000000000,79.37500000000000000
1722-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,25.00000000000000000,0,,1,1,1,1,0,42.00000000000000000,42.87500000000000000,79.75000000000000000,80.25000000000000000
1722-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,25.00000000000000000,0,,1,1,1,1,0,44.12500000000000000,45.00000000000000000,80.37500000000000000,80.50000000000000000
1723-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,12.29905414581298800,11.72235679626464800,20.41127586364746100,21.09783554077148400,0.00000000000000000,0.00000000000000000,30.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,45.50000000000000000,45.62500000000000000,80.50000000000000000,80.25000000000000000
1723-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,45.50000000000000000,45.50000000000000000,80.25000000000000000,80.25000000000000000
1723-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,45.25000000000000000,44.87500000000000000,80.12500000000000000,79.87500000000000000
1723-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,44.37500000000000000,43.87500000000000000,79.87500000000000000,79.75000000000000000
1724-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,12.47259998321533200,12.24230480194091800,20.79238891601562500,21.78691482543945300,0.00000000000000000,0.00000000000000000,30.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,44.12500000000000000,43.50000000000000000,79.75000000000000000,79.50000000000000000
1724-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,43.25000000000000000,42.75000000000000000,79.37500000000000000,79.12500000000000000
1724-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,42.50000000000000000,42.00000000000000000,79.25000000000000000,79.12500000000000000
1724-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,42.00000000000000000,41.62500000000000000,79.00000000000000000,79.00000000000000000
1725-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,11.43283843994140600,13.45903205871582000,21.63356781005859400,22.24770736694335900,0.00000000000000000,0.00000000000000000,30.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,41.25000000000000000,41.12500000000000000,78.87500000000000000,78.87500000000000000
1725-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,41.12500000000000000,41.12500000000000000,79.00000000000000000,79.00000000000000000
1725-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,41.12500000000000000,41.12500000000000000,79.00000000000000000,79.00000000000000000
1725-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,41.25000000000000000,41.37500000000000000,79.12500000000000000,79.50000000000000000
1726-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,13.34182929992675800,13.45903205871582000,22.09398460388183600,21.86363792419433600,0.00000000000000000,0.00000000000000000,30.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,42.12500000000000000,42.62500000000000000,79.75000000000000000,80.00000000000000000
1726-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,43.25000000000000000,43.37500000000000000,79.87500000000000000,79.87500000000000000
1726-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,43.62500000000000000,43.75000000000000000,80.00000000000000000,80.25000000000000000
1726-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,44.12500000000000000,44.37500000000000000,80.25000000000000000,80.37500000000000000
1727-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,14.21357059478759800,12.06888866424560500,21.25074577331543000,21.25074577331543000,0.00000000000000000,0.00000000000000000,30.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,44.62500000000000000,44.87500000000000000,80.37500000000000000,80.50000000000000000
1727-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,45.12500000000000000,45.25000000000000000,80.62500000000000000,80.62500000000000000
1727-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,45.50000000000000000,45.62500000000000000,80.62500000000000000,80.62500000000000000
1727-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,45.62500000000000000,45.62500000000000000,80.62500000000000000,80.87500000000000000
1728-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,12.64624500274658200,12.41582202911377000,20.63985252380371100,20.63985252380371100,0.00000000000000000,0.00000000000000000,30.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,46.00000000000000000,46.37500000000000000,81.00000000000000000,81.25000000000000000
1728-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,47.00000000000000000,47.50000000000000000,81.37500000000000000,81.62500000000000000
1728-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,48.00000000000000000,48.37500000000000000,81.62500000000000000,81.87500000000000000
1728-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,49.00000000000000000,49.25000000000000000,81.87500000000000000,82.00000000000000000
1729-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,11.08705329895019500,11.72235679626464800,19.87900161743164100,20.18297386169433600,0.00000000000000000,0.00000000000000000,30.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,49.62500000000000000,49.87500000000000000,82.00000000000000000,82.12500000000000000
1729-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.12500000000000000,50.37500000000000000,82.25000000000000000,82.25000000000000000
1729-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.50000000000000000,50.62500000000000000,82.25000000000000000,82.37500000000000000
1729-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.62500000000000000,50.75000000000000000,82.25000000000000000,82.37500000000000000
1730-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,11.08705329895019500,11.54924201965332000,19.80307960510253900,20.41127586364746100,0.00000000000000000,0.00000000000000000,30.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,50.75000000000000000,50.75000000000000000,82.37500000000000000,82.25000000000000000
1730-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.75000000000000000,50.75000000000000000,82.25000000000000000,82.37500000000000000
1730-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.62500000000000000,50.62500000000000000,82.37500000000000000,82.37500000000000000
1730-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.62500000000000000,50.62500000000000000,82.37500000000000000,82.37500000000000000
1731-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,9.87996006011962890,12.24230480194091800,19.87900161743164100,20.63985252380371100,0.00000000000000000,0.00000000000000000,30.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,50.62500000000000000,50.75000000000000000,82.37500000000000000,82.37500000000000000
1731-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.62500000000000000,50.62500000000000000,82.37500000000000000,82.37500000000000000
1731-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.62500000000000000,50.62500000000000000,82.37500000000000000,82.37500000000000000
1731-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.62500000000000000,50.62500000000000000,82.37500000000000000,82.37500000000000000
1732-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,10.56912708282470700,13.98199272155761700,20.41127586364746100,20.94505310058593700,0.00000000000000000,0.00000000000000000,30.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,50.62500000000000000,50.75000000000000000,82.37500000000000000,82.62500000000000000
1732-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.87500000000000000,51.50000000000000000,82.50000000000000000,82.62500000000000000
1732-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.87500000000000000,51.37500000000000000,82.37500000000000000,82.50000000000000000
1732-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.87500000000000000,51.37500000000000000,82.37500000000000000,82.50000000000000000
1733-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,11.77902412414550800,13.11089420318603500,20.63985252380371100,21.09783554077148400,0.00000000000000000,0.00000000000000000,30.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,50.87500000000000000,51.37500000000000000,82.37500000000000000,82.50000000000000000
1733-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.87500000000000000,51.37500000000000000,82.37500000000000000,82.50000000000000000
1733-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.87500000000000000,51.37500000000000000,82.37500000000000000,82.50000000000000000
1733-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.87500000000000000,51.37500000000000000,82.37500000000000000,82.62500000000000000
1734-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,12.81998920440673800,13.45903205871582000,20.71610260009765600,21.55694198608398400,0.00000000000000000,0.00000000000000000,30.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,50.87500000000000000,51.37500000000000000,82.37500000000000000,82.50000000000000000
1734-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.87500000000000000,51.37500000000000000,82.37500000000000000,82.50000000000000000
1734-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.75000000000000000,51.37500000000000000,82.37500000000000000,82.50000000000000000
1734-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.75000000000000000,51.25000000000000000,82.37500000000000000,82.50000000000000000
1735-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,13.51597690582275400,13.11089420318603500,21.32724761962890600,21.86363792419433600,0.00000000000000000,0.00000000000000000,30.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,50.75000000000000000,51.12500000000000000,82.37500000000000000,82.50000000000000000
1735-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.75000000000000000,51.12500000000000000,82.37500000000000000,82.50000000000000000
1735-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.75000000000000000,51.25000000000000000,82.37500000000000000,82.50000000000000000
1735-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.75000000000000000,51.25000000000000000,82.37500000000000000,82.50000000000000000
1736-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,13.16778182983398400,13.98199272155761700,21.40378379821777300,21.32724761962890600,0.00000000000000000,0.00000000000000000,30.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,50.75000000000000000,51.25000000000000000,82.37500000000000000,82.50000000000000000
1736-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.75000000000000000,51.25000000000000000,82.37500000000000000,82.50000000000000000
1736-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.75000000000000000,51.25000000000000000,82.37500000000000000,82.50000000000000000
1736-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,30.00000000000000000,0,,1,1,1,1,0,50.75000000000000000,51.25000000000000000,82.37500000000000000,82.50000000000000000
